freq	iccs	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	group
A	ICCS0301	NR	AL	57.0	63.0	60.0	44.0	47.0	87.0	97.0	149.0	120.0	113.0	109.0	154.0	145.0	135.0	169.0	134.0	ICCS03
A	ICCS0301	NR	AT	4185.0	3836.0	3496.0	3957.0	4040.0	3780.0	3564.0	3479.0	4391.0	4253.0	4425.0	4509.0	4141.0	4354.0	4968.0	5447.0	ICCS03
A	ICCS0301	NR	BA						137.0	134.0	164.0	143.0	158.0	87.0	186.0	194.0	194.0	148.0	197.0	ICCS03
A	ICCS0301	NR	BE	10779.0	10609.0	10923.0	11300.0	10736.0	11399.0	6897.0	6888.0	7832.0	8634.0	8737.0	9638.0	9531.0	10870.0	11576.0	11620.0	ICCS03
A	ICCS0301	NR	BG	749.0	726.0	696.0	649.0	686.0	632.0	610.0	603.0	554.0	653.0	575.0	605.0	568.0	547.0	567.0	624.0	ICCS03
A	ICCS0301	NR	CH		2988.0	2492.0	2816.0	2581.0	2696.0	2747.0	2710.0	2742.0	3755.0	2843.0	2734.0	2909.0	3050.0	3147.0	2988.0	ICCS03
A	ICCS0301	NR	CY	97.0	78.0	79.0	47.0	33.0	24.0	19.0	21.0	24.0	20.0	29.0	17.0	30.0	63.0	57.0	111.0	ICCS03
A	ICCS0301	NR	CZ	1680.0	1730.0	1337.0	1456.0	1410.0	1417.0	1432.0	1422.0	1393.0	1414.0	1448.0	1560.0	1453.0	1593.0	1822.0	1864.0	ICCS03
A	ICCS0301	NR	DE	56784.0	49084.0	36566.0	36354.0	36277.0	35330.0	34959.0	34265.0	37166.0	34815.0	40585.0	40724.0	41079.0	41790.0	49690.0	52656.0	ICCS03
A	ICCS0301	NR	DK	1812.0	1671.0	2010.0	1866.0	1904.0	1843.0	2368.0	2611.0	3793.0	4795.0	5540.0	4895.0	5370.0	6343.0	6296.0	6766.0	ICCS03
A	ICCS0301	NR	EE	268.0	254.0	178.0	180.0	248.0	240.0	199.0	284.0	271.0	259.0	296.0	355.0	310.0	393.0	363.0	426.0	ICCS03
A	ICCS0301	NR	EL	682.0	924.0	511.0	435.0	486.0	468.0	466.0	554.0	493.0	453.0	423.0	303.0	543.0	966.0	1100.0	1047.0	ICCS03
A	ICCS0301	NR	ES	10888.0	9723.0	9954.0	9892.0	9008.0	8923.0	9468.0	7496.0	8726.0	9464.0	11612.0	13031.0	11112.0	14918.0	16789.0	19119.0	ICCS03
A	ICCS0301	NR	FI	2711.0	2099.0	2384.0	3159.0	3234.0	2988.0	2825.0	2772.0	3188.0	3054.0	3537.0	4009.0	4062.0	5016.0	5108.0	6103.0	ICCS03
A	ICCS0301	NR	FR	24031.0	23253.0	22963.0	23871.0	26783.0	27778.0	30959.0	33283.0	35464.0	39690.0	47736.0	55223.0	56376.0	74242.0	83553.0	89619.0	ICCS03
A	ICCS0301	NR	HR	765.0	664.0	397.0	378.0	343.0	576.0	604.0	605.0	717.0	495.0	589.0	858.0	596.0	891.0	718.0	836.0	ICCS03
A	ICCS0301	NR	HU	464.0	656.0	677.0	629.0	694.0	5974.0	773.0	1686.0	600.0	588.0	541.0	385.0	504.0	473.0	587.0	537.0	ICCS03
A	ICCS0301	NR	IE	1200.0	1446.0	2133.0	1807.0	1835.0	1778.0	1864.0	2306.0	2545.0	2531.0	2806.0	2858.0	2625.0	2991.0	3189.0	2942.0	ICCS03
A	ICCS0301	NR	IS						731.0	419.0	442.0	498.0	476.0	551.0	658.0	520.0	646.0	622.0	504.0	ICCS03
A	ICCS0301	NR	IT						4488.0	4754.0	4511.0	4513.0	5115.0	5381.0	5402.0	4918.0	5766.0	6814.0	6742.0	ICCS03
A	ICCS0301	NR	LI						6.0	8.0	9.0	9.0	8.0	9.0	6.0	11.0	6.0	14.0	20.0	ICCS03
A	ICCS0301	NR	LT	368.0	362.0	514.0	529.0	441.0	255.0	317.0	263.0	208.0	226.0	219.0	190.0	126.0	147.0	141.0	181.0	ICCS03
A	ICCS0301	NR	LU		360.0	326.0	354.0	398.0	357.0	359.0	328.0	263.0	233.0	227.0	296.0	289.0	348.0	392.0	305.0	ICCS03
A	ICCS0301	NR	LV						452.0	553.0	466.0	220.0	262.0	295.0	303.0	309.0	335.0	399.0	551.0	ICCS03
A	ICCS0301	NR	ME	40.0	47.0	44.0	24.0	24.0	25.0	31.0	26.0	22.0	23.0	23.0	37.0	27.0	36.0	40.0	40.0	ICCS03
A	ICCS0301	NR	MK						151.0	135.0	120.0	114.0	102.0		87.0	113.0	93.0	89.0	130.0	ICCS03
A	ICCS0301	NR	MT	80.0	82.0	91.0	69.0	82.0	94.0	77.0	104.0	88.0	78.0	93.0	119.0	89.0	138.0	141.0	157.0	ICCS03
A	ICCS0301	NR	NL	10495.0	10245.0	5470.0	5190.0	4865.0	4420.0	4290.0	4160.0	4735.0	4805.0	5155.0	4300.0	4020.0	4670.0	5895.0	4970.0	ICCS03
A	ICCS0301	NR	NO	3261.0	3239.0	3318.0	3612.0	3576.0	3526.0	3746.0	4359.0	5560.0	5635.0	5796.0	5065.0	5060.0	5775.0	5179.0	5262.0	ICCS03
A	ICCS0301	NR	PL						3055.0	2931.0	2755.0	3155.0	3221.0	3328.0	3560.0	2939.0	3214.0	3372.0	3515.0	ICCS03
A	ICCS0301	NR	PT	2251.0	2556.0	2206.0	2182.0	2134.0	2136.0	2331.0	2445.0	2473.0	2538.0	2463.0	2701.0	2434.0	2719.0	3024.0	3218.0	ICCS03
A	ICCS0301	NR	RO	1566.0	1605.0	1486.0	1325.0	1541.0	1736.0	1516.0	1740.0	1789.0	1528.0	1751.0	1912.0	1914.0	2345.0	2694.0	3217.0	ICCS03
A	ICCS0301	NR	RS	400.0	412.0	453.0	457.0	395.0	262.0	288.0	251.0	283.0	313.0	461.0	559.0	486.0	662.0	484.0	537.0	ICCS03
A	ICCS0301	NR	SE	14058.0	14998.0	15537.0	16095.0	16174.0	14891.0	16910.0	15237.0	17681.0	18874.0	19272.0	19960.0	21144.0	22598.0	20940.0	20210.0	ICCS03
A	ICCS0301	NR	SI	312.0	375.0	403.0	323.0	289.0	292.0	224.0	172.0	230.0	223.0	187.0	241.0	215.0	238.0	289.0	344.0	ICCS03
A	ICCS0301	NR	SK						645.0	683.0	645.0	656.0	705.0	667.0	698.0	619.0	591.0	600.0	588.0	ICCS03
A	ICCS0301	NR	UKC-L	35310.0	37307.0	39114.0	38298.0	38930.0	46866.0	78787.0	106536.0	122190.0	151120.0	162030.0						ICCS03
A	ICCS0301	NR	UKM	4811.0	4850.0	5232.0	6232.0	6734.0	8114.0	8554.0	9314.0	10073.0	11628.0	12705.0						ICCS03
A	ICCS0301	NR	UKN	1777.0	1769.0	1868.0	1840.0	1859.0	2153.0	2582.0	2910.0	3182.0	3356.0	3621.0						ICCS03
A	ICCS0301	NR	XK	161.0	137.0	122.0	125.0	142.0	201.0	95.0	94.0	99.0	441.0	363.0	153.0					ICCS03
A	ICCS0301	P_HTHAB	AL	1.8	1.98		1.55			3.35	5.16	4.17	3.93	3.8	5.38	5.09	4.77	6.05	4.85	ICCS03
A	ICCS0301	P_HTHAB	AT	50.37	46.02	41.86	47.25	48.05	44.72	41.9	40.57	50.53	48.48	50.16	50.9	46.52	48.74	55.33	59.83	ICCS03
A	ICCS0301	P_HTHAB	BE	101.05	98.66	100.77	102.72	96.77	102.13	61.69	61.3	69.24	76.06	76.65	84.13	82.72	94.07	99.64	98.95	ICCS03
A	ICCS0301	P_HTHAB	BG	9.96	9.72	9.38	8.81	9.36	8.68	8.42	8.37	7.74	9.19	8.16	8.64	8.17	7.91	8.29	9.68	ICCS03
A	ICCS0301	P_HTHAB	CH		38.79	32.0	35.78	32.44	33.54	33.75	32.9	32.93	44.6	33.51	32.0	33.8	35.18	36.01	33.9	ICCS03
A	ICCS0301	P_HTHAB	CY	12.49	9.79	9.64	5.6	3.83	2.77	2.21	2.48	2.83	2.34	3.36	1.94	3.38	7.03	6.3	11.7	ICCS03
A	ICCS0301	P_HTHAB	CZ	16.24	16.59	12.78	13.88	13.42	13.47	13.62	13.49	13.2	13.37	13.65	14.65	13.59	14.89	17.32	17.22	ICCS03
A	ICCS0301	P_HTHAB	DE	69.07	59.86	44.7	45.32	45.16	43.88	43.28	42.2	45.23	42.19	49.02	49.05	49.39	50.26	59.7	63.35	ICCS03
A	ICCS0301	P_HTHAB	DK	33.09	30.32	36.32	33.56	34.12	32.9	42.08	46.13	66.46	83.41	95.83	84.31	92.22	108.61	107.19	114.05	ICCS03
A	ICCS0301	P_HTHAB	EE	20.02	19.02	13.35	13.54	18.71	18.18	15.12	21.6	20.59	19.69	22.44	26.8	23.33	29.55	27.26	31.19	ICCS03
A	ICCS0301	P_HTHAB	EL	6.1	8.33	4.59	3.91	4.38	4.25	4.26	5.1	4.57	4.21	3.94	2.83	5.07	9.05	10.52	10.05	ICCS03
A	ICCS0301	P_HTHAB	ES	23.84	21.03	21.41	21.2	19.24	19.1	20.36	16.14	18.79	20.34	24.89	27.76	23.48	31.47	35.4	39.76	ICCS03
A	ICCS0301	P_HTHAB	FI	51.15	39.41	44.55	58.77	59.87	55.06	51.82	50.66	58.1	55.49	64.16	72.65	73.52	90.64	92.07	109.69	ICCS03
A	ICCS0301	P_HTHAB	FR	37.54	36.14	35.51	36.74	41.03	42.34	46.95	50.06	53.22	59.41	71.63	82.2	83.55	109.62	122.71	131.26	ICCS03
A	ICCS0301	P_HTHAB	HR	17.74	15.41	9.23	8.81	8.02	13.51	14.22	14.32	17.11	11.92	14.35	21.05	14.69	22.07	18.59	21.71	ICCS03
A	ICCS0301	P_HTHAB	HU	4.62	6.54	6.76	6.3	6.99	60.29	7.83	17.11	6.1	6.0	5.53	3.94	5.16	4.86	6.06	5.59	ICCS03
A	ICCS0301	P_HTHAB	IE	26.91	31.98	46.88	39.53	40.04	38.73	40.19	49.3	53.85	52.9	58.09	58.28	52.37	59.03	61.87	55.81	ICCS03
A	ICCS0301	P_HTHAB	IS						227.12	128.66	134.31	149.76	140.68	158.13	184.32	142.8	175.17	165.32	129.98	ICCS03
A	ICCS0301	P_HTHAB	IT						7.52	7.82	7.42	7.44	8.44	8.9	9.03	8.25	9.73	11.54	11.43	ICCS03
A	ICCS0301	P_HTHAB	LI						16.29	21.55	24.09	23.92	21.16	23.61	15.63	28.39	15.36	35.62	50.41	ICCS03
A	ICCS0301	P_HTHAB	LT	11.45	11.37	16.36	17.33	14.68	8.58	10.77	9.0	7.2	7.94	7.8	6.8	4.51	5.26	5.02	6.33	ICCS03
A	ICCS0301	P_HTHAB	LU		72.95	64.93	69.16	75.83	66.48	65.31	58.26	45.64	39.45	37.71	48.22	46.16	54.83	60.74	46.16	ICCS03
A	ICCS0301	P_HTHAB	LV						22.33	27.63	23.46	11.17	13.44	15.25	15.78	16.2	17.69	21.27	29.26	ICCS03
A	ICCS0301	P_HTHAB	ME	6.5	7.62	7.11	3.87	3.87	4.03	4.99	4.18	3.54	3.7	3.7	5.95	4.34	5.8	6.48	6.49	ICCS03
A	ICCS0301	P_HTHAB	MK						7.32	6.54	5.8	5.5	4.92		4.19	5.44	4.5	4.84	7.1	ICCS03
A	ICCS0301	P_HTHAB	MT	19.62	19.95	21.98	16.63	19.64	22.31	18.1	24.22	19.54	16.95	19.55	24.11	17.3	26.74	27.06	28.96	ICCS03
A	ICCS0301	P_HTHAB	NL	63.97	62.14	33.0	31.16	29.08	26.34	25.49	24.61	27.89	28.13	30.0	24.88	23.09	26.72	33.51	27.9	ICCS03
A	ICCS0301	P_HTHAB	NO	68.83	67.48	68.29	73.41	71.72	69.8	73.34	84.37	106.7	107.16	109.45	95.06	94.27	107.12	95.46	95.86	ICCS03
A	ICCS0301	P_HTHAB	PL						8.03	7.71	7.25	8.31	8.48	8.76	9.38	7.74	8.49	8.96	9.56	ICCS03
A	ICCS0301	P_HTHAB	PT	21.33	24.2	20.86	20.64	20.24	20.37	22.35	23.57	23.91	24.62	23.93	26.28	23.64	26.4	29.21	30.6	ICCS03
A	ICCS0301	P_HTHAB	RO	7.59	7.85	6.92	6.19	7.67	8.67	7.6	8.76	9.05	7.78	8.97	9.85	9.9	12.21	14.15	16.88	ICCS03
A	ICCS0301	P_HTHAB	RS	5.43	5.62	6.2	6.3	5.47	3.65	4.03	3.53	4.0	4.45	6.58	8.03	7.02	9.63	7.12	8.09	ICCS03
A	ICCS0301	P_HTHAB	SE	153.09	162.03	166.34	170.94	170.56	155.83	175.33	156.32	179.48	188.83	190.43	195.11	204.73	217.72	200.34	192.08	ICCS03
A	ICCS0301	P_HTHAB	SI	15.52	18.45	19.68	15.75	14.06	14.18	10.86	8.33	11.14	10.79	9.04	11.58	10.26	11.29	13.72	16.25	ICCS03
A	ICCS0301	P_HTHAB	SK						11.92	12.61	11.9	12.09	12.97	12.25	12.81	11.34	10.82	11.04	10.83	ICCS03
A	ICCS0301	P_HTHAB	UKC-L	64.65	67.78	70.52	68.47	69.06	82.57	137.79	184.81	210.19	258.05	274.81						ICCS03
A	ICCS0301	P_HTHAB	UKM	86.98	92.97	99.72	118.02	126.91	152.52	160.26	173.76	186.92	214.75	233.68						ICCS03
A	ICCS0301	P_HTHAB	UKN	100.37	99.04	103.83	101.68	102.2	117.87	140.53	157.62	171.35	179.79	193.02						ICCS03
A	ICCS0301	P_HTHAB	XK	7.48	6.28	5.53	6.97					5.59	24.73	20.18	8.52					ICCS03
A	ICCS03011	NR	AL	39.0	34.0	24.0	22.0	24.0	39.0	41.0	71.0	44.0	43.0	42.0	77.0	65.0	65.0	57.0	50.0	ICCS03
A	ICCS03011	NR	AT	693.0	779.0	1221.0	1314.0	1256.0	1295.0	1164.0	1130.0	1231.0	1492.0	1666.0	1676.0	1684.0	1841.0	2055.0	2328.0	ICCS03
A	ICCS03011	NR	BA	35.0	29.0	46.0	35.0	41.0	35.0	27.0	36.0	27.0	25.0	34.0	26.0	18.0	20.0	24.0	36.0	ICCS03
A	ICCS03011	NR	BE	3231.0	3152.0	3308.0	3397.0	3405.0	3345.0	3188.0	3231.0	3443.0	3727.0	3867.0	4221.0	4001.0	4611.0	4676.0	4409.0	ICCS03
A	ICCS03011	NR	BG	262.0	246.0	211.0	157.0	187.0	164.0	148.0	119.0	127.0	142.0	113.0	131.0	109.0	80.0	96.0	75.0	ICCS03
A	ICCS03011	NR	CH	612.0	666.0	543.0	552.0	569.0	571.0	556.0	532.0	588.0	619.0	626.0	679.0	713.0	757.0	867.0	839.0	ICCS03
A	ICCS03011	NR	CY	34.0	27.0	36.0	45.0	31.0	23.0	17.0	21.0	22.0	19.0	28.0	16.0	28.0	55.0	57.0	41.0	ICCS03
A	ICCS03011	NR	CZ	529.0	480.0	586.0	675.0	669.0	589.0	669.0	598.0	649.0	598.0	651.0	683.0	639.0	1491.0	1713.0	1748.0	ICCS03
A	ICCS03011	NR	DE	7292.0	7314.0	7724.0	7539.0	8031.0	7408.0	7345.0	7022.0	7919.0	8310.0	9036.0	9576.0	10122.0	10410.0	12558.0	13108.0	ICCS03
A	ICCS03011	NR	DK	975.0	878.0	954.0	853.0	869.0	839.0	837.0	1051.0	1679.0	1803.0	2217.0	2051.0	2175.0	2658.0	2831.0	2375.0	ICCS03
A	ICCS03011	NR	EE	160.0	124.0	81.0	91.0	143.0	135.0	147.0	161.0	152.0	150.0	212.0	203.0	152.0	186.0	152.0	191.0	ICCS03
A	ICCS03011	NR	EL	232.0	213.0	215.0	172.0	167.0	149.0	134.0	122.0	155.0	156.0	157.0	182.0	172.0	259.0	333.0	293.0	ICCS03
A	ICCS03011	NR	ES	2437.0	2051.0	1578.0	1513.0	1280.0	1298.0	1239.0	1229.0	1249.0	1387.0	1700.0	1873.0	1596.0	2143.0	2865.0	4890.0	ICCS03
A	ICCS03011	NR	FI	915.0	660.0	818.0	1039.0	1009.0	975.0	1009.0	1043.0	1160.0	1245.0	1393.0	1511.0	1518.0	1973.0	1823.0	2379.0	ICCS03
A	ICCS03011	NR	FR	10277.0	9842.0	10108.0	10406.0	10885.0	11171.0	12157.0	12819.0	14340.0	16270.0	19155.0	22872.0	25550.0	33918.0	38118.0	41652.0	ICCS03
A	ICCS03011	NR	HR	188.0	129.0	141.0	122.0	126.0	274.0	335.0	258.0	318.0	246.0	297.0	472.0	302.0	451.0	357.0	422.0	ICCS03
A	ICCS03011	NR	HU	214.0	228.0	246.0	196.0	192.0	248.0	318.0	380.0	598.0	588.0	541.0	381.0	504.0	473.0	587.0	537.0	ICCS03
A	ICCS03011	NR	IE	331.0	364.0	468.0	446.0	457.0	391.0	480.0	666.0	696.0	839.0	1030.0	1065.0	1046.0	1110.0	1101.0	1004.0	ICCS03
A	ICCS03011	NR	IS	68.0	78.0	98.0	128.0	122.0	180.0	129.0	178.0	185.0	213.0	263.0	215.0	158.0	211.0	256.0	176.0	ICCS03
A	ICCS03011	NR	LI	3.0	0.0	0.0	2.0	4.0	3.0	5.0	2.0	2.0	5.0	5.0	1.0	3.0	2.0	4.0	5.0	ICCS03
A	ICCS03011	NR	LT	164.0	149.0	208.0	191.0	178.0	133.0	158.0	155.0	110.0	124.0	116.0	94.0	72.0	68.0	67.0	92.0	ICCS03
A	ICCS03011	NR	LU	57.0	56.0	66.0	70.0	76.0	89.0	73.0	68.0	106.0	84.0	76.0	116.0	104.0	110.0	131.0	146.0	ICCS03
A	ICCS03011	NR	LV	100.0	69.0	78.0	50.0	64.0	73.0	75.0	60.0	142.0	161.0	176.0	171.0	202.0	172.0	242.0	283.0	ICCS03
A	ICCS03011	NR	ME	17.0	9.0	5.0	3.0	3.0	4.0	5.0	5.0	2.0	10.0	8.0	4.0	9.0	8.0	16.0	15.0	ICCS03
A	ICCS03011	NR	MK	41.0	37.0	28.0	41.0	43.0	38.0	45.0	41.0	36.0	35.0		35.0	38.0	25.0	18.0	33.0	ICCS03
A	ICCS03011	NR	MT	19.0	12.0	11.0	18.0	13.0	15.0	11.0	23.0	27.0	19.0	18.0	31.0	17.0	32.0	39.0	63.0	ICCS03
