freq	leg_stat	citizen	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	PER_SUSP	NAT	NR	Germany	1700236.0	1688580.0	1603821.0	1556275.0	1528110.0	1555711.0	1532112.0	1457172.0	1407062.0	1380566.0	1342886.0	1319950.0	1306418.0	1252876.0	1309906.0	1323498.0
A	PER_SUSP	NAT	NR	Denmark								21766.0	21720.0	21117.0	21664.0	23990.0	25203.0	24869.0	24825.0	22688.0
A	PER_SUSP	NAT	NR	Greece	151865.0	136163.0	118100.0	74290.0	83404.0	68049.0	66151.0	70658.0	78090.0	76657.0	77282.0	78075.0	77591.0	84039.0	106043.0	112953.0
A	PER_SUSP	NAT	NR	Spain	195269.0	211517.0	206607.0	247690.0	245610.0	251988.0	246143.0	273278.0	262184.0	267950.0	275809.0	283128.0	283190.0	306924.0	334801.0	358424.0
A	PER_SUSP	NAT	NR	Finland						405266.0	379471.0	379095.0	381857.0	393722.0	422277.0	395504.0	273648.0	135802.0	130039.0	133085.0
A	PER_SUSP	NAT	NR	France	931248.0	940602.0	919640.0	931242.0	924168.0	916387.0	933710.0	973606.0	951647.0	958877.0	1412283.0	1410257.0	1303236.0	1434097.0	1442241.0	1534947.0
A	PER_SUSP	NAT	NR	Croatia	28715.0	29569.0	28605.0	28210.0	25131.0	21350.0	19050.0	18722.0	17749.0	16671.0	15627.0	17106.0	17396.0	18408.0	18797.0	19681.0
A	PER_SUSP	NAT	NR	Hungary	151045.0	138459.0	158121.0	150318.0	141410.0	139936.0	114279.0	99848.0	90309.0	87348.0	54863.0	131339.0	130473.0	141112.0	136902.0	145043.0
A	PER_SUSP	NAT	NR	Iceland							4788.0	4352.0	4141.0	4251.0	4338.0	4227.0	3972.0	4129.0	3875.0	3913.0
A	PER_SUSP	NAT	NR	Italy	587833.0	593109.0	593478.0	617706.0	642992.0	671336.0	675975.0	659838.0	632447.0	616432.0	590951.0	590114.0	560709.0	565938.0	539609.0	527864.0
A	PER_SUSP	NAT	NR	Liechtenstein	499.0	544.0	142.0	437.0	187.0		606.0	598.0	577.0			164.0	192.0	156.0	174.0	
A	PER_SUSP	NAT	NR	Lithuania	22867.0	23716.0	24096.0	23965.0	28615.0	30162.0	30052.0	26289.0	20578.0	27168.0	23497.0	22818.0	24313.0	21223.0	21114.0	20680.0
A	PER_SUSP	NAT	NR	Luxembourg	6942.0	7983.0	8593.0	9370.0	9806.0	10584.0	11376.0	10968.0	10481.0	8693.0	9357.0	11031.0	11934.0	12286.0	12010.0	
A	PER_SUSP	NAT	NR	Latvia	25829.0	26542.0	24972.0	24511.0	24576.0	21459.0	21178.0	22288.0	14078.0	13692.0	12713.0	12697.0	12144.0	11634.0	11526.0	11514.0
A	PER_SUSP	NAT	NR	Montenegro	5852.0	5765.0	5067.0	4395.0	3751.0	4159.0	3682.0	3319.0	3132.0	3045.0	3794.0	3268.0	5916.0	4929.0	3556.0	3688.0
A	PER_SUSP	NAT	NR	Malta	3144.0	3239.0	3993.0	4443.0	4440.0	4565.0	4386.0	4518.0	4350.0	4312.0	4524.0	4131.0	4042.0	4648.0	4508.0	4910.0
A	PER_SUSP	NAT	NR	Netherlands							168627.0	156482.0	145691.0	130269.0						
A	PER_SUSP	NAT	NR	Norway	72301.0	68369.0	68309.0	65863.0	64005.0	63691.0	62281.0	62210.0	61908.0	56735.0	54525.0	53536.0	54526.0	51145.0	48188.0	47412.0
A	PER_SUSP	NAT	NR	Poland	514485.0	519665.0	513835.0	519700.0	498387.0											
A	PER_SUSP	NAT	NR	Romania	229419.0	234751.0	242328.0	212204.0	237819.0	239110.0	208583.0	183901.0	193179.0	189010.0	195300.0	198594.0	170175.0	194630.0	203950.0	207394.0
A	PER_SUSP	NAT	NR	Serbia	55299.0	53964.0	53356.0	50601.0	48735.0	46508.0	47142.0	47941.0	47636.0	48691.0	48309.0	48627.0	45002.0	44073.0	43010.0	42506.0
A	PER_SUSP	NAT	NR	Slovenia	15114.0	16871.0	17438.0	16563.0	15831.0	15440.0	15392.0	13572.0	13282.0	12877.0	12839.0	12882.0	12706.0	11273.0	12364.0	12368.0
A	PER_SUSP	NAT	NR	Slovakia							49885.0	44245.0	42149.0	41188.0	39884.0	38814.0	35216.0	32945.0	33324.0	32525.0
A	PER_SUSP	NAT	NR	Turkey		1262447.0	1394451.0	1490772.0	1668260.0											
A	PER_SUSP	NAT	P_HTHAB	Albania								1274.76	1188.9	1234.9	1359.92	1482.27	1417.8	1366.73	1346.26	1403.15
A	PER_SUSP	NAT	P_HTHAB	Austria	2109.27	2118.62	2044.7	2176.24	2129.48	2067.88	1953.96	1839.68	1891.96	1878.72	1962.72	2058.47	1878.24	1823.54	1936.86	1971.36
A	PER_SUSP	NAT	P_HTHAB	Bosnia and Herzegovina			346.98													
A	PER_SUSP	NAT	P_HTHAB	Belgium	1482.49	1512.0	1476.94	1460.99	1360.64	1322.83	1328.83	979.58	1082.86	1097.77	1103.03	1125.25	1752.5	1308.26	1041.44	988.53
A	PER_SUSP	NAT	P_HTHAB	Bulgaria	719.87	724.55	774.28	675.38	602.25	573.01	46.06	697.11	709.85	686.93	665.74	640.98	617.81	611.92	661.04	682.35
A	PER_SUSP	NAT	P_HTHAB	Switzerland		872.32	759.18	714.4	711.02	708.47	651.5	657.92	636.98	633.85	637.37	634.1	631.08	601.26	576.96	556.1
A	PER_SUSP	NAT	P_HTHAB	Czechia	1097.13	1101.82	1004.58	1025.12	1004.36	1047.21	1017.94	895.18	810.52	749.0	723.83	728.71	641.81	599.7	639.54	642.97
A	PER_SUSP	NAT	P_HTHAB	Germany	2067.96	2059.18	1960.61	1939.96	1902.34	1931.99	1896.94	1794.6	1712.26	1672.97	1621.99	1589.93	1570.84	1506.67	1573.7	1592.3
A	PER_SUSP	NAT	P_HTHAB	Denmark								384.58	380.57	367.33	374.73	413.19	432.84	425.84	422.67	382.43
A	PER_SUSP	NAT	P_HTHAB	Greece	1358.09	1227.27	1062.12	667.87	752.31	618.42	605.4	650.74	724.15	711.88	719.49	728.0	723.89	786.98	1013.82	1084.63
A	PER_SUSP	NAT	P_HTHAB	Spain	427.58	457.44	444.44	530.76	524.6	539.27	529.2	588.33	564.56	575.89	591.12	603.21	598.3	647.54	705.04	745.39
A	PER_SUSP	NAT	P_HTHAB	Finland						7468.04	6961.15	6928.22	6958.91	7154.29	7659.48	7167.63	4952.64	2454.05	2343.79	2391.91
A	PER_SUSP	NAT	P_HTHAB	France	1454.91	1461.69	1422.3	1433.15	1415.76	1396.92	1415.95	1464.99	1428.08	1435.23	2107.06	2099.3	1931.47	2117.42	2118.09	2248.11
A	PER_SUSP	NAT	P_HTHAB	Croatia	665.94	686.09	664.79	657.6	587.72	500.92	448.57	443.09	423.54	401.3	380.64	419.65	428.67	456.06	486.68	511.08
A	PER_SUSP	NAT	P_HTHAB	Hungary	1503.62	1380.31	1578.95	1505.33	1423.79	1412.24	1156.98	1013.11	918.66	891.53	561.06	1343.93	1346.56	1462.08	1424.52	1510.9
A	PER_SUSP	NAT	P_HTHAB	Iceland							1470.2	1322.39	1245.3	1256.4	1244.94	1184.06	1090.81	1119.6	1029.91	1009.13
A	PER_SUSP	NAT	P_HTHAB	Italy	1002.22	1005.26	1002.66	1040.53	1082.58	1124.79	1112.12	1085.34	1042.51	1017.39	977.04	986.54	940.13	955.39	914.12	894.73
A	PER_SUSP	NAT	P_HTHAB	Liechtenstein	1411.36	1528.56	395.61	1208.89	512.68		1632.15	1600.39	1533.68			427.33	495.52	399.44	442.66	
A	PER_SUSP	NAT	P_HTHAB	Lithuania	711.79	744.88	766.91	785.07	952.68	1014.9	1020.97	899.92	712.4	953.96	836.52	816.62	865.24	755.06	752.46	723.77
A	PER_SUSP	NAT	P_HTHAB	Luxembourg	1434.89	1617.63	1711.53	1830.65	1868.33	1970.81	2069.57	1948.28	1818.83	1471.73	1554.31	1796.89	1906.06	1935.63	1860.87	
A	PER_SUSP	NAT	P_HTHAB	Latvia	1178.43	1227.19	1177.64	1181.48	1201.87	1060.32	1058.12	1122.2	715.0	702.11	657.21	661.31	636.59	614.51	614.47	611.47
A	PER_SUSP	NAT	P_HTHAB	Montenegro	950.71	934.12	818.58	709.04	604.7	669.84	592.42	533.52	503.36	489.25	609.62	525.25	951.32	794.05	575.7	598.03
A	PER_SUSP	NAT	P_HTHAB	Malta	770.91	788.22	964.43	1070.63	1063.36	1083.39	1021.37	1027.54	965.78	936.79	951.02	836.98	785.08	900.56	866.63	905.82
A	PER_SUSP	NAT	P_HTHAB	Netherlands							1001.99	925.89	858.06	762.63						
A	PER_SUSP	NAT	P_HTHAB	Norway	1526.25	1424.58	1406.06	1338.6	1283.73	1260.89	1219.29	1204.1	1188.09	1078.96	1029.62	1004.76	1015.84	948.65	888.21	863.77
A	PER_SUSP	NAT	P_HTHAB	Poland	1349.8	1362.67	1351.38	1365.38	1309.35											
A	PER_SUSP	NAT	P_HTHAB	Romania	1111.77	1148.47	1129.09	990.97	1183.41	1194.35	1045.67	925.49	977.61	962.18	999.82	1022.92	880.42	1013.61	1071.03	1088.42
A	PER_SUSP	NAT	P_HTHAB	Serbia	750.78	735.71	730.24	697.8	675.31	647.61	659.63	673.86	673.17	691.61	689.99	698.29	649.69	641.38	632.77	640.04
A	PER_SUSP	NAT	P_HTHAB	Slovenia	751.84	830.12	851.89	807.88	770.18	749.94	746.79	657.92	643.45	623.31	621.18	619.06	606.24	534.52	586.76	584.23
A	PER_SUSP	NAT	P_HTHAB	Slovakia							921.08	816.13	776.76	757.78	732.74	712.13	645.23	603.41	613.17	599.12
A	PER_SUSP	NAT	P_HTHAB	Turkey		1765.24	1921.76	2022.13	2232.55											
A	PER_SUSP	TOTAL	NR	Albania	13085.0	11989.0	15107.0	17773.0	21028.0	21843.0	29593.0	37112.0	34674.0	36051.0	39649.0	43045.0	40956.0	39328.0	38198.0	39489.0
A	PER_SUSP	TOTAL	NR	Austria	240554.0	246378.0	239954.0	259028.0	259923.0	260150.0	255815.0	250580.0	270160.0	270630.0	288414.0	304422.0	276344.0	266961.0	302503.0	329969.0
A	PER_SUSP	TOTAL	NR	Bosnia and Herzegovina	12065.0	25395.0	27407.0	29113.0	29253.0	27505.0	25856.0	22186.0	21589.0		19216.0	18575.0	18247.0	19083.0	18176.0	18303.0
A	PER_SUSP	TOTAL	NR	Belgium	264433.0	278531.0	275665.0	284684.0	274645.0	271918.0	261631.0	170515.0	189420.0	195083.0	199089.0	204636.0	315387.0	240384.0	196595.0	193602.0
A	PER_SUSP	TOTAL	NR	Bulgaria	55504.0	55400.0	59206.0	51277.0	46071.0	44591.0	55873.0	53403.0	53054.0	50522.0	48449.0	46219.0	44354.0	44351.0	45246.0	46469.0
A	PER_SUSP	TOTAL	NR	Switzerland		132907.0	121867.0	119634.0	125109.0	127624.0	118874.0	121469.0	121657.0	119941.0	122353.0	122199.0	116515.0	115044.0	120000.0	126633.0
A	PER_SUSP	TOTAL	NR	Cyprus	9840.0	9316.0	9685.0	6243.0	6385.0	5956.0	5605.0	5218.0	4474.0	4642.0	4347.0	4358.0	3813.0	4239.0	5349.0	5561.0
A	PER_SUSP	TOTAL	NR	Czechia	122053.0	123235.0	112477.0	114975.0	113026.0	117596.0	114392.0	101597.0	93093.0	86787.0	84990.0	86209.0	75405.0	69749.0	75474.0	79356.0
A	PER_SUSP	TOTAL	NR	Germany	2255693.0	2250339.0	2152803.0	2112843.0	2094118.0	2094160.0	2149504.0	2369036.0	2360806.0	2132876.0	2051266.0	2019211.0	1969617.0	1892003.0	2093782.0	2246767.0
A	PER_SUSP	TOTAL	NR	Denmark								35160.0	34826.0	33608.0	34042.0	36080.0	35724.0	35555.0	37115.0	34347.0
A	PER_SUSP	TOTAL	NR	Estonia	18249.0	15620.0	16924.0	19744.0												
A	PER_SUSP	TOTAL	NR	Greece	216241.0	196694.0	171406.0	130923.0	120526.0	98771.0	100269.0	110325.0	111534.0	115443.0	124257.0	122305.0	113139.0	117565.0	144770.0	163192.0
A	PER_SUSP	TOTAL	NR	Spain	350801.0	334045.0	322884.0	377965.0	369612.0	374807.0	349924.0	377694.0	365072.0	372760.0	389149.0	406138.0	413810.0	451654.0	506562.0	554986.0
A	PER_SUSP	TOTAL	NR	Finland	401971.0	446701.0	462985.0	467458.0	416883.0	424881.0	398953.0	398477.0	401952.0	414491.0	445114.0	417374.0	293152.0	151164.0	145554.0	150421.0
A	PER_SUSP	TOTAL	NR	France	1172393.0	1174837.0	1146315.0	1172547.0	1152159.0	1106022.0	1111882.0	1154490.0	1129039.0	1143435.0	1711529.0	1720831.0	1594939.0	1771447.0	1802848.0	1894974.0
A	PER_SUSP	TOTAL	NR	Croatia	31740.0	32431.0	31252.0	30929.0	27453.0	22350.0	20019.0	19783.0	18728.0	17873.0	17399.0	18675.0	18966.0	20656.0	20904.0	23100.0
A	PER_SUSP	TOTAL	NR	Hungary	156350.0	143860.0	163860.0	156736.0	147559.0	145106.0	119546.0	105144.0	97151.0	91427.0	57943.0	135839.0	138619.0	146404.0	143824.0	153063.0
A	PER_SUSP	TOTAL	NR	Ireland												122941.0	111268.0	99082.0	104538.0	107884.0
A	PER_SUSP	TOTAL	NR	Iceland		4614.0		3895.0	3711.0		5685.0	5401.0	5481.0	6112.0	6596.0	6421.0	5708.0	5874.0	5821.0	6313.0
A	PER_SUSP	TOTAL	NR	Italy	889793.0	869132.0	867842.0	900870.0	933895.0	978082.0	980845.0	961949.0	893689.0	878632.0	869304.0	854657.0	801372.0	830802.0	818619.0	796644.0
A	PER_SUSP	TOTAL	NR	Liechtenstein	1392.0	1496.0	1049.0	1379.0	584.0		1701.0	1707.0	1647.0			523.0	602.0	496.0	544.0	
A	PER_SUSP	TOTAL	NR	Lithuania	20904.0	21327.0	21736.0	21600.0	26446.0	30722.0	30652.0	26825.0	21094.0	27738.0	24075.0	23444.0	24883.0	22066.0	22355.0	21857.0
A	PER_SUSP	TOTAL	NR	Luxembourg	18162.0	22457.0	20579.0	23945.0	25952.0	27315.0	29450.0	28436.0	27777.0	23911.0	25757.0	29036.0	31590.0	32353.0	34660.0	
A	PER_SUSP	TOTAL	NR	Latvia	26446.0	23810.0	25614.0	24529.0	24589.0	22133.0	21961.0	23235.0	14997.0	14325.0	13384.0	13320.0	12704.0	12356.0	12274.0	12544.0
A	PER_SUSP	TOTAL	NR	Montenegro	6774.0	6637.0	5833.0	5067.0	4362.0	4790.0	4285.0	3852.0	3606.0	3591.0	4425.0	3868.0	6641.0	5619.0	4115.0	4343.0
A	PER_SUSP	TOTAL	NR	North Macedonia	22690.0	21226.0	21093.0	20429.0	17577.0	18311.0	17182.0	15920.0	15913.0	14752.0						
A	PER_SUSP	TOTAL	NR	Malta	3544.0	3669.0	4502.0	5075.0	5171.0	5340.0	5289.0	5437.0	5384.0	5472.0	5791.0	5251.0	5341.0	6010.0	5921.0	6610.0
A	PER_SUSP	TOTAL	NR	Netherlands	470955.0	423420.0	386430.0	376685.0	364070.0	342535.0	217105.0	200400.0	186910.0	172550.0	165960.0	167850.0	152810.0	142040.0	155810.0	150450.0
A	PER_SUSP	TOTAL	NR	Norway	85875.0	82809.0	83635.0	81787.0	80958.0	82312.0	81198.0	80340.0	80001.0	73814.0	70497.0	69345.0	69886.0	64938.0	61549.0	60751.0
A	PER_SUSP	TOTAL	NR	Poland	516626.0	521699.0	516154.0	521942.0	500539.0	430101.0	363616.0	319399.0	312423.0	309015.0	336886.0	338584.0	310684.0	322200.0	317079.0	305577.0
A	PER_SUSP	TOTAL	NR	Portugal	224383.0	240166.0	208934.0	206492.0	205826.0	194385.0	180205.0	183952.0	173696.0	180676.0	174822.0	152788.0	132443.0	138890.0	159486.0	175486.0
A	PER_SUSP	TOTAL	NR	Romania	230419.0	235611.0	243035.0	212875.0	238434.0	239636.0	209022.0	184526.0	193790.0	189520.0	195809.0	199150.0	170508.0	195002.0	204473.0	208221.0
A	PER_SUSP	TOTAL	NR	Serbia	56966.0	55583.0	55264.0	52288.0	50138.0	52017.0	48606.0	49393.0	49242.0	50528.0	50322.0	50689.0	46933.0	46603.0	45829.0	45027.0
A	PER_SUSP	TOTAL	NR	Sweden	184251.0	193905.0	196046.0	191561.0	186857.0	176062.0	172431.0	172681.0	170971.0	176993.0	180770.0	189190.0	199930.0	192092.0	189678.0	194503.0
A	PER_SUSP	TOTAL	NR	Slovenia	17471.0	19286.0	20134.0	19177.0	18508.0	18373.0	18270.0	16041.0	15651.0	15415.0	15676.0	16161.0	15611.0	14256.0	15365.0	15948.0
A	PER_SUSP	TOTAL	NR	Slovakia	52573.0	54887.0	52050.0	53023.0	53507.0	53853.0	51049.0	46429.0	43426.0	42911.0	41426.0	40339.0	36324.0	34162.0	34890.0	34210.0
A	PER_SUSP	TOTAL	NR	Turkey		1269989.0	1402368.0	1501230.0	1678537.0											
A	PER_SUSP	TOTAL	NR	Scotland	228171.0	206537.0	196095.0	204239.0	192785.0											
A	PER_SUSP	TOTAL	NR	Northern Ireland	81185.0															
A	PER_SUSP	TOTAL	NR	Kosovo										35300.0	34450.0	33411.0	30614.0			
A	PER_SUSP	TOTAL	P_HTHAB	Albania	412.77	376.45		627.63			1021.87	1286.02	1205.8	1253.25	1381.34	1503.79	1439.1	1389.81	1367.34	1429.84
A	PER_SUSP	TOTAL	P_HTHAB	Austria	2895.45	2955.94	2873.14	3092.81	3091.33	3078.02	3007.15	2921.79	3105.12	3084.85	3269.16	3436.39	3104.62	2988.59	3369.03	3624.13
A	PER_SUSP	TOTAL	P_HTHAB	Bosnia and Herzegovina	313.88	660.64	712.97	757.52	761.94											
A	PER_SUSP	TOTAL	P_HTHAB	Belgium	2479.01	2590.24	2543.06	2587.89	2475.43	2436.18	2339.99	1517.41	1674.64	1718.53	1746.61	1786.35	2737.15	2080.39	1692.21	1648.69
A	PER_SUSP	TOTAL	P_HTHAB	Bulgaria	738.28	741.92	797.73	695.81	628.76	612.13	771.12	741.48	741.62	711.39	687.22	660.27	638.05	641.23	697.97	720.71
A	PER_SUSP	TOTAL	P_HTHAB	Switzerland		1725.65	1565.25	1520.1	1572.78	1587.55	1460.43	1474.56	1460.97	1424.55	1442.14	1430.14	1353.88	1326.87	1373.19	1436.5
A	PER_SUSP	TOTAL	P_HTHAB	Cyprus	1267.5	1168.99	1182.34	743.43	740.71	687.86	653.26	616.05	527.4	543.05	502.99	497.55	429.39	473.1	591.24	585.93
A	PER_SUSP	TOTAL	P_HTHAB	Czechia	1180.01	1182.02	1075.09	1096.39	1075.88	1118.24	1088.16	964.08	882.08	820.38	801.03	809.49	705.12	664.6	717.66	732.91
A	PER_SUSP	TOTAL	P_HTHAB	Germany	2743.56	2744.24	2631.72	2633.74	2606.96	2600.67	2661.35	2917.62	2872.88	2584.63	2477.6	2432.22	2368.28	2275.27	2515.44	2703.09
A	PER_SUSP	TOTAL	P_HTHAB	Denmark								621.23	610.21	584.61	588.84	621.42	613.52	608.81	631.91	578.95
A	PER_SUSP	TOTAL	P_HTHAB	Estonia	1363.45	1169.39	1269.34	1484.89												
A	PER_SUSP	TOTAL	P_HTHAB	Greece	1933.79	1772.86	1541.52	1177.01	1087.15	897.62	917.64	1016.07	1034.28	1072.07	1156.83	1140.42	1055.54	1100.94	1384.06	1567.05
A	PER_SUSP	TOTAL	P_HTHAB	Spain	768.14	722.43	694.57	809.92	789.46	802.11	752.33	813.13	786.11	801.15	834.04	865.28	874.26	952.88	1066.74	1154.17
A	PER_SUSP	TOTAL	P_HTHAB	Finland	7583.67	8386.68	8651.62	8696.45	7718.24	7829.49	7318.53	7282.44	7325.12	7531.69	8073.71	7563.97	5305.64	2731.65	2623.43	2703.48
A	PER_SUSP	TOTAL	P_HTHAB	France	1831.66	1825.69	1772.87	1804.51	1765.03	1686.0	1686.15	1737.17	1694.28	1711.48	2553.52	2561.61	2363.8	2615.51	2647.68	2775.41
A	PER_SUSP	TOTAL	P_HTHAB	Croatia	736.09	752.5	726.31	720.98	642.03	524.38	471.39	468.2	446.9	430.24	423.8	458.14	467.35	511.75	541.23	599.86
A	PER_SUSP	TOTAL	P_HTHAB	Hungary	1556.43	1434.16	1636.26	1569.6	1485.7	1464.42	1210.3	1066.85	988.26	933.16	592.56	1389.98	1430.63	1516.91	1496.54	1594.45
A	PER_SUSP	TOTAL	P_HTHAB	Ireland												2506.83	2219.77	1955.48	2028.18	2046.59
A	PER_SUSP	TOTAL	P_HTHAB	Iceland		1444.73		1223.1	1161.23		1745.63	1641.14	1648.28	1806.42	1892.95	1798.64	1567.55	1592.77	1547.12	1628.08
A	PER_SUSP	TOTAL	P_HTHAB	Italy	1517.05	1473.09	1466.19	1517.52	1572.37	1638.73	1613.69	1582.27	1473.14	1450.14	1437.25	1428.79	1343.65	1402.52	1386.78	1350.31
A	PER_SUSP	TOTAL	P_HTHAB	Liechtenstein	3937.1	4203.55	2922.49	3814.77	1601.1		4581.32	4568.32	4377.76			1362.76	1553.67	1270.0	1383.94	
A	PER_SUSP	TOTAL	P_HTHAB	Lithuania	650.69	669.85	691.79	707.6	880.46	1033.75	1041.36	918.27	730.26	973.98	857.1	839.03	885.52	785.05	796.69	764.96
A	PER_SUSP	TOTAL	P_HTHAB	Luxembourg	3754.04	4550.56	4098.86	4678.22	4944.62	5086.22	5357.66	5051.18	4820.31	4048.14	4278.54	4729.81	5045.46	5097.13	5370.34	
A	PER_SUSP	TOTAL	P_HTHAB	Latvia	1206.58	1100.87	1207.92	1182.35	1202.51	1093.62	1097.24	1169.88	761.67	734.57	691.9	693.76	665.94	652.64	654.35	666.17
A	PER_SUSP	TOTAL	P_HTHAB	Montenegro	1100.49	1075.42	942.32	817.46	703.2	771.47	689.44	619.19	579.54	576.97	711.0	621.68	1067.9	905.21	666.2	704.24
A	PER_SUSP	TOTAL	P_HTHAB	North Macedonia	1109.44	1036.11	1027.56	993.01	853.34	887.89	831.75	769.39	768.27	711.38						
A	PER_SUSP	TOTAL	P_HTHAB	Malta	868.99	892.86	1087.37	1222.92	1238.43	1267.31	1231.65	1236.55	1195.34	1188.8	1217.36	1063.91	1037.38	1164.45	1138.27	1219.44
A	PER_SUSP	TOTAL	P_HTHAB	Netherlands	2870.73	2568.39	2331.4	2261.58	2176.11	2041.38	1290.04	1185.75	1100.82	1010.16	965.95	971.23	877.84	812.8	885.75	844.69
A	PER_SUSP	TOTAL	P_HTHAB	Norway	1812.79	1725.45	1721.52	1662.23	1623.75	1629.53	1589.63	1555.02	1535.32	1403.76	1331.23	1301.47	1302.0	1204.48	1134.49	1106.78
A	PER_SUSP	TOTAL	P_HTHAB	Poland	1355.42	1368.0	1357.48	1371.27	1315.0	1129.99	956.43	840.4	822.88	813.78	887.09	891.65	818.49	851.48	859.53	831.42
A	PER_SUSP	TOTAL	P_HTHAB	Portugal	2126.18	2273.65	1976.02	1953.06	1952.36	1853.53	1728.2	1773.06	1679.63	1752.51	1698.78	1486.75	1276.51	1336.21	1530.41	1668.65
A	PER_SUSP	TOTAL	P_HTHAB	Romania	1116.62	1152.68	1132.39	994.1	1186.48	1196.98	1047.87	928.64	980.7	964.78	1002.43	1025.78	882.14	1015.55	1073.77	1092.76
A	PER_SUSP	TOTAL	P_HTHAB	Serbia	773.42	757.78	756.35	721.06	694.75	724.32	680.11	694.27	695.87	717.7	718.74	727.9	677.57	678.2	674.24	678.0
A	PER_SUSP	TOTAL	P_HTHAB	Sweden	2006.45	2094.83	2098.84	2034.51	1970.47	1842.44	1787.8	1771.57	1735.57	1770.79	1786.22	1849.33	1935.88	1850.72	1814.7	1848.61
A	PER_SUSP	TOTAL	P_HTHAB	Slovenia	869.09	948.95	983.6	935.38	900.42	892.4	886.43	777.6	758.22	746.17	758.44	776.63	744.85	675.97	729.17	753.34
A	PER_SUSP	TOTAL	P_HTHAB	Slovakia	977.91	1019.75	965.6	983.28	990.08	995.28	942.57	856.41	800.29	789.48	761.07	740.11	665.53	625.7	641.98	630.16
A	PER_SUSP	TOTAL	P_HTHAB	Turkey		1775.78	1932.67	2036.31	2246.31											
A	PER_SUSP	TOTAL	P_HTHAB	Scotland	4399.77	3958.98	3737.59	3867.74	3633.16											
A	PER_SUSP	TOTAL	P_HTHAB	Northern Ireland	4585.78															
A	PER_SUSP	TOTAL	P_HTHAB	Kosovo										1979.22	1915.48	1860.65	1717.85			
