freq	iccs	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS03012	F	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	32 	42 	41 	55 	65 	47 
A	ICCS03012	F	NR	UKC-L	37 	51 	74 	74 	71 	62 	75 	68 	87 	92 	110 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	UKM	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	UKN	: 	0 	0 	0 	0 	0 	0 	0 	1 	2 	1 	: 	: 	: 	: 	: 
A	ICCS03012	F	NR	XK	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	1 	0 	2 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	AL	0.06 	0.19 	: 	0.21 	: 	: 	0.14 	0.14 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	AT	0.02 	0.05 	0.02 	0.05 	0.07 	0.05 	0.02 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.00 	0.00 	0.06 
A	ICCS03012	F	P_HTHAB	BE	0.31 	0.29 	0.25 	0.20 	0.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.03 	0.03 	0.03 	0.05 	0.03 	0.00 	0.03 	0.00 	0.00 	0.03 	0.00 
A	ICCS03012	F	P_HTHAB	CH	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.02 	0.02 	0.02 	0.05 	0.05 	0.02 	0.02 	: 
A	ICCS03012	F	P_HTHAB	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 
A	ICCS03012	F	P_HTHAB	CZ	: 	: 	: 	0.37 	0.49 	3.25 	0.43 	0.11 	0.09 	0.07 	0.06 	0.04 	0.02 	0.06 	0.04 	0.04 
A	ICCS03012	F	P_HTHAB	DE	: 	: 	: 	: 	: 	0.06 	0.05 	0.05 	0.08 	0.03 	0.04 	0.05 	0.05 	0.04 	0.03 	0.04 
A	ICCS03012	F	P_HTHAB	DK	: 	0.07 	0.04 	0.11 	0.00 	0.04 	0.07 	0.07 	0.07 	0.03 	0.10 	0.07 	0.14 	2.18 	: 	: 
A	ICCS03012	F	P_HTHAB	EE	: 	: 	: 	0.00 	: 	0.00 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	EL	0.02 	0.02 	0.02 	0.02 	0.02 	0.04 	0.05 	0.05 	0.20 	0.00 	0.00 	0.02 	0.29 	0.02 	0.07 	0.06 
A	ICCS03012	F	P_HTHAB	ES	0.11 	0.18 	0.18 	0.20 	0.21 	0.18 	0.21 	0.18 	0.01 	0.06 	0.14 	0.15 	0.14 	0.13 	0.13 	0.22 
A	ICCS03012	F	P_HTHAB	FI	0.00 	0.04 	0.18 	0.26 	0.11 	0.11 	0.11 	0.07 	: 	: 	: 	: 	: 	: 	: 	0.00 
A	ICCS03012	F	P_HTHAB	FR	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.02 	0.03 	0.03 	0.17 	0.17 	: 	0.17 
A	ICCS03012	F	P_HTHAB	HR	0.18 	0.18 	0.04 	: 	0.09 	0.14 	0.09 	0.05 	: 	: 	0.05 	0.05 	0.00 	0.10 	0.05 	0.05 
A	ICCS03012	F	P_HTHAB	HU	: 	: 	: 	: 	: 	0.00 	0.02 	0.00 	: 	0.06 	0.08 	0.08 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	IS	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	IT	0.17 	0.15 	0.22 	0.19 	0.15 	0.15 	0.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	LI	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	LT	: 	: 	: 	: 	: 	: 	: 	0.13 	0.06 	0.00 	0.07 	0.00 	0.07 	0.00 	0.13 	0.13 
A	ICCS03012	F	P_HTHAB	LU	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.35 	0.00 	: 	: 	0.00 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	LV	: 	: 	: 	: 	: 	0.00 	0.09 	0.09 	0.19 	0.38 	0.38 	0.39 	0.29 	0.29 	0.30 	0.30 
A	ICCS03012	F	P_HTHAB	ME	0.00 	0.00 	0.00 	0.00 	0.00 	0.32 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	MT	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.43 	0.41 	0.40 	0.40 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	NO	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.04 	0.04 	0.04 	0.00 	0.04 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	PL	: 	: 	: 	: 	: 	: 	: 	: 	0.05 	0.06 	0.06 	0.00 	0.01 	0.01 	0.01 	0.01 
A	ICCS03012	F	P_HTHAB	PT	: 	: 	: 	: 	: 	0.15 	0.09 	0.00 	0.09 	0.07 	0.13 	0.02 	0.02 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	RO	0.01 	0.01 	0.01 	0.00 	0.00 	0.01 	0.01 	0.02 	0.03 	0.02 	0.01 	0.03 	0.03 	0.06 	0.02 	0.02 
A	ICCS03012	F	P_HTHAB	RS	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.03 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	SE	0.04 	0.00 	0.00 	0.02 	0.06 	0.00 	0.00 	0.00 	0.00 	0.02 	0.00 	0.00 	0.04 	0.00 	0.00 	0.02 
A	ICCS03012	F	P_HTHAB	SI	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	SK	: 	: 	: 	: 	: 	: 	0.11 	0.07 	0.11 	0.07 	0.04 	0.04 	0.04 	0.00 	0.00 	0.00 
A	ICCS03012	F	P_HTHAB	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	0.10 	0.10 	0.13 	0.15 	0.11 
A	ICCS03012	F	P_HTHAB	UKC-L	0.13 	0.18 	0.26 	0.26 	0.25 	0.22 	0.26 	0.23 	0.30 	0.31 	0.37 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	UKM	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	UKN	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.11 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	F	P_HTHAB	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.11 	0.00 	0.22 	: 	: 	: 
A	ICCS03012	M	NR	AL	28 	28 	17 	13 	40 	68 	54 	57 	32 	39 	41 	44 	42 	46 	44 	41 
A	ICCS03012	M	NR	AT	206 	206 	247 	277 	280 	295 	288 	257 	113 	122 	149 	163 	176 	212 	240 	259 
A	ICCS03012	M	NR	BA	: 	: 	: 	: 	: 	56 	49 	62 	48 	74 	64 	70 	63 	85 	70 	39 
A	ICCS03012	M	NR	BE	721 	744 	701 	727 	779 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	BG	176 	177 	166 	174 	172 	187 	172 	175 	154 	142 	144 	137 	132 	119 	168 	141 
A	ICCS03012	M	NR	CH	61 	70 	71 	64 	82 	81 	75 	78 	91 	80 	95 	129 	126 	131 	116 	: 
A	ICCS03012	M	NR	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69 	: 
A	ICCS03012	M	NR	CZ	: 	: 	: 	1031 	1024 	747 	915 	175 	194 	195 	179 	210 	200 	199 	217 	231 
A	ICCS03012	M	NR	DE	: 	: 	: 	: 	: 	2644 	2474 	2436 	2300 	1346 	1409 	1578 	1399 	1480 	1607 	1714 
A	ICCS03012	M	NR	DK	65 	67 	99 	98 	79 	85 	72 	63 	58 	66 	70 	70 	45 	1 	: 	: 
A	ICCS03012	M	NR	EE	: 	: 	: 	20 	: 	11 	: 	17 	17 	16 	16 	16 	23 	18 	17 	20 
A	ICCS03012	M	NR	EL	92 	103 	112 	58 	167 	116 	171 	133 	197 	273 	206 	206 	186 	299 	300 	314 
A	ICCS03012	M	NR	ES	1134 	1210 	1226 	1199 	980 	1026 	1211 	915 	1445 	1549 	1846 	1968 	1912 	1891 	2485 	2713 
A	ICCS03012	M	NR	FI	83 	98 	92 	98 	94 	106 	108 	131 	: 	: 	: 	: 	: 	: 	: 	43 
A	ICCS03012	M	NR	FR	: 	: 	: 	: 	: 	: 	: 	: 	1042 	1425 	1397 	1375 	5490 	5749 	: 	6712 
A	ICCS03012	M	NR	HR	116 	131 	133 	: 	151 	111 	107 	133 	: 	: 	103 	147 	68 	54 	49 	57 
A	ICCS03012	M	NR	HU	: 	: 	: 	: 	: 	15 	95 	82 	: 	70 	76 	138 	: 	: 	: 	: 
A	ICCS03012	M	NR	IS	: 	: 	: 	: 	: 	11 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	IT	508 	556 	596 	617 	620 	626 	595 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	LI	: 	: 	: 	: 	: 	: 	: 	: 	1 	2 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	LT	: 	: 	: 	: 	: 	: 	: 	109 	98 	37 	23 	35 	38 	43 	38 	68 
A	ICCS03012	M	NR	LU	: 	: 	: 	6 	13 	2 	9 	5 	42 	14 	: 	: 	0 	: 	: 	: 
A	ICCS03012	M	NR	LV	: 	: 	: 	: 	: 	123 	109 	120 	133 	150 	158 	174 	180 	199 	308 	345 
A	ICCS03012	M	NR	ME	1 	2 	3 	5 	0 	2 	4 	2 	5 	4 	2 	11 	4 	8 	9 	3 
A	ICCS03012	M	NR	MT	: 	: 	: 	: 	: 	3 	4 	21 	39 	20 	17 	20 	20 	26 	10 	10 
A	ICCS03012	M	NR	NO	15 	15 	11 	13 	28 	17 	15 	18 	21 	35 	35 	20 	36 	28 	30 	24 
A	ICCS03012	M	NR	PL	: 	: 	: 	: 	: 	: 	: 	: 	2332 	2466 	2622 	76 	80 	71 	77 	82 
A	ICCS03012	M	NR	PT	: 	: 	: 	: 	: 	258 	270 	324 	274 	278 	213 	208 	213 	221 	225 	232 
A	ICCS03012	M	NR	RO	71 	85 	92 	91 	111 	129 	137 	162 	194 	204 	94 	173 	238 	293 	321 	299 
A	ICCS03012	M	NR	RS	: 	: 	: 	: 	: 	27 	26 	33 	26 	34 	25 	42 	37 	49 	60 	76 
A	ICCS03012	M	NR	SE	23 	31 	27 	26 	34 	15 	9 	11 	14 	19 	23 	11 	33 	27 	29 	31 
A	ICCS03012	M	NR	SI	: 	: 	: 	: 	: 	: 	: 	: 	4 	6 	73 	52 	50 	34 	51 	6 
A	ICCS03012	M	NR	SK	: 	: 	: 	: 	: 	: 	205 	219 	220 	68 	79 	90 	94 	99 	90 	82 
A	ICCS03012	M	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8845 	9493 	10283 	12167 	14522 	10043 
A	ICCS03012	M	NR	UKC-L	3344 	3660 	4688 	4825 	5157 	5070 	5393 	5247 	5848 	6231 	6311 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	UKM	30 	27 	57 	55 	50 	45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	UKN	: 	83 	111 	85 	97 	101 	88 	83 	66 	71 	79 	: 	: 	: 	: 	: 
A	ICCS03012	M	NR	XK	: 	: 	: 	: 	: 	5 	: 	: 	: 	16 	14 	20 	42 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	AL	1.76 	1.77 	: 	0.91 	: 	: 	3.70 	3.90 	2.19 	2.68 	2.85 	3.08 	2.96 	3.26 	3.17 	3.00 
A	ICCS03012	M	P_HTHAB	AT	5.10 	5.08 	6.07 	6.79 	6.83 	7.15 	6.93 	6.13 	2.64 	2.83 	3.43 	3.74 	4.02 	4.82 	5.42 	5.78 
A	ICCS03012	M	P_HTHAB	BE	13.80 	14.12 	13.20 	13.46 	14.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	BG	4.81 	4.87 	4.59 	4.85 	4.82 	5.27 	4.88 	5.00 	4.43 	4.12 	4.21 	4.03 	3.92 	3.55 	5.07 	4.55 
A	ICCS03012	M	P_HTHAB	CH	0.80 	0.91 	0.91 	0.81 	1.03 	2.04 	1.86 	1.91 	2.21 	1.92 	2.26 	3.04 	2.95 	3.04 	2.67 	: 
A	ICCS03012	M	P_HTHAB	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.64 	: 
A	ICCS03012	M	P_HTHAB	CZ	: 	: 	: 	20.03 	19.85 	14.46 	17.72 	3.38 	3.74 	3.75 	3.43 	4.00 	3.79 	3.77 	4.19 	4.35 
A	ICCS03012	M	P_HTHAB	DE	: 	: 	: 	: 	: 	6.71 	6.25 	6.12 	5.68 	3.31 	3.45 	3.85 	3.41 	3.61 	3.91 	4.19 
A	ICCS03012	M	P_HTHAB	DK	2.40 	2.45 	3.61 	3.56 	2.86 	3.06 	2.58 	2.24 	2.04 	2.31 	2.43 	2.42 	1.55 	0.03 	: 	: 
A	ICCS03012	M	P_HTHAB	EE	: 	: 	: 	3.23 	: 	1.79 	: 	2.77 	2.76 	2.59 	2.58 	2.56 	3.65 	2.85 	2.68 	3.09 
A	ICCS03012	M	P_HTHAB	EL	1.69 	1.89 	2.05 	1.06 	3.08 	2.16 	3.21 	2.52 	3.77 	5.23 	3.95 	3.96 	3.57 	5.75 	5.87 	6.16 
A	ICCS03012	M	P_HTHAB	ES	5.02 	5.29 	5.33 	5.20 	4.24 	4.46 	5.29 	4.01 	6.34 	6.78 	8.07 	8.55 	8.24 	8.14 	10.69 	11.51 
A	ICCS03012	M	P_HTHAB	FI	3.20 	3.75 	3.50 	3.71 	3.54 	3.98 	4.03 	4.87 	: 	: 	: 	: 	: 	: 	: 	1.56 
A	ICCS03012	M	P_HTHAB	FR	: 	: 	: 	: 	: 	: 	: 	: 	3.23 	4.41 	4.31 	4.23 	16.88 	17.57 	: 	20.29 
A	ICCS03012	M	P_HTHAB	HR	5.59 	6.31 	6.41 	: 	7.32 	5.40 	5.22 	6.52 	: 	: 	5.20 	7.45 	3.45 	2.75 	2.63 	3.06 
A	ICCS03012	M	P_HTHAB	HU	: 	: 	: 	: 	: 	0.32 	2.02 	1.75 	: 	1.50 	1.63 	2.95 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	IS	: 	: 	: 	: 	: 	6.81 	: 	: 	: 	0.00 	0.00 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	IT	1.79 	1.95 	2.08 	2.15 	2.16 	2.17 	2.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	LI	: 	: 	: 	: 	: 	: 	: 	: 	5.36 	10.67 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	LT	: 	: 	: 	: 	: 	: 	: 	8.10 	7.37 	2.82 	1.77 	2.70 	2.91 	3.27 	2.91 	5.09 
A	ICCS03012	M	P_HTHAB	LU	: 	: 	: 	2.36 	4.97 	0.75 	3.27 	1.77 	14.52 	4.72 	: 	: 	0.00 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	LV	: 	: 	: 	: 	: 	13.27 	11.89 	13.17 	14.71 	16.75 	17.76 	19.66 	20.43 	22.74 	35.44 	39.55 
A	ICCS03012	M	P_HTHAB	ME	0.33 	0.66 	0.98 	1.63 	0.00 	0.65 	1.30 	0.65 	1.62 	1.30 	0.65 	3.57 	1.30 	2.61 	2.95 	0.98 
A	ICCS03012	M	P_HTHAB	MT	: 	: 	: 	: 	: 	1.43 	1.88 	9.78 	17.93 	8.63 	7.07 	7.94 	7.53 	9.74 	3.70 	3.51 
A	ICCS03012	M	P_HTHAB	NO	0.31 	0.31 	0.22 	0.26 	0.56 	0.67 	0.58 	0.69 	0.80 	1.32 	1.31 	0.74 	1.33 	1.03 	1.10 	0.87 
A	ICCS03012	M	P_HTHAB	PL	: 	: 	: 	: 	: 	: 	: 	: 	12.69 	13.42 	14.27 	0.41 	0.44 	0.39 	0.42 	0.46 
A	ICCS03012	M	P_HTHAB	PT	: 	: 	: 	: 	: 	5.16 	5.45 	6.58 	5.59 	5.69 	4.38 	4.29 	4.38 	4.55 	4.57 	4.62 
A	ICCS03012	M	P_HTHAB	RO	0.64 	0.77 	0.84 	0.83 	1.08 	1.32 	1.41 	1.67 	2.01 	2.12 	0.98 	1.82 	2.52 	3.12 	3.47 	3.23 
A	ICCS03012	M	P_HTHAB	RS	: 	: 	: 	: 	: 	0.77 	0.75 	0.95 	0.75 	0.99 	0.73 	1.24 	1.10 	1.46 	1.81 	2.35 
A	ICCS03012	M	P_HTHAB	SE	0.50 	0.67 	0.58 	0.55 	0.72 	0.31 	0.19 	0.23 	0.28 	0.38 	0.45 	0.21 	0.64 	0.52 	0.55 	0.59 
A	ICCS03012	M	P_HTHAB	SI	: 	: 	: 	: 	: 	: 	: 	: 	0.39 	0.59 	7.11 	5.01 	4.76 	3.21 	4.82 	0.56 
A	ICCS03012	M	P_HTHAB	SK	: 	: 	: 	: 	: 	: 	7.77 	8.29 	8.31 	2.56 	2.97 	3.38 	3.53 	3.71 	3.39 	3.09 
A	ICCS03012	M	P_HTHAB	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.82 	23.07 	24.65 	29.03 	34.23 	23.52 
A	ICCS03012	M	P_HTHAB	UKC-L	12.48 	13.55 	17.21 	17.54 	18.59 	18.14 	19.14 	18.45 	20.38 	21.54 	21.66 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	UKM	1.20 	1.07 	2.24 	2.15 	1.94 	1.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	UKN	: 	9.49 	12.59 	9.58 	10.88 	11.27 	9.76 	9.37 	7.34 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	M	P_HTHAB	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.58 	2.26 	4.80 	: 	: 	: 
A	ICCS03012	T	NR	AL	29 	31 	22 	16 	42 	69 	56 	59 	32 	39 	41 	44 	42 	46 	44 	41 
A	ICCS03012	T	NR	AT	207 	208 	248 	279 	283 	297 	289 	257 	113 	122 	149 	163 	177 	212 	240 	262 
A	ICCS03012	T	NR	BA	: 	: 	: 	: 	: 	56 	49 	62 	48 	74 	64 	70 	67 	86 	71 	39 
A	ICCS03012	T	NR	BE	738 	760 	715 	738 	786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	BG	176 	177 	166 	174 	172 	188 	173 	176 	156 	143 	144 	138 	132 	119 	169 	141 
A	ICCS03012	T	NR	CH	62 	70 	71 	64 	82 	81 	75 	79 	92 	81 	96 	131 	128 	132 	117 	: 
A	ICCS03012	T	NR	CY	: 	: 	: 	: 	14 	14 	: 	: 	: 	: 	: 	: 	: 	: 	69 	: 
A	ICCS03012	T	NR	CZ	: 	: 	: 	1051 	1050 	921 	938 	181 	199 	199 	182 	212 	201 	202 	219 	233 
A	ICCS03012	T	NR	DE	: 	: 	: 	: 	: 	2668 	2496 	2455 	2333 	1358 	1427 	1597 	1418 	1496 	1620 	1730 
A	ICCS03012	T	NR	DK	65 	69 	100 	101 	79 	86 	74 	65 	60 	67 	73 	72 	49 	65 	: 	: 
A	ICCS03012	T	NR	EE	: 	4 	: 	20 	: 	11 	13 	17 	17 	16 	16 	16 	23 	18 	17 	20 
A	ICCS03012	T	NR	EL	93 	104 	113 	59 	168 	118 	174 	136 	208 	273 	206 	207 	202 	300 	304 	317 
A	ICCS03012	T	NR	ES	1160 	1252 	1268 	1246 	1030 	1068 	1260 	957 	1448 	1564 	1880 	2004 	1945 	1922 	2517 	2766 
A	ICCS03012	T	NR	FI	83 	99 	97 	105 	97 	109 	111 	133 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	FR	: 	: 	: 	: 	: 	: 	: 	: 	1047 	1431 	1407 	1386 	5548 	5807 	: 	6771 
A	ICCS03012	T	NR	HR	120 	135 	134 	: 	153 	114 	109 	134 	: 	: 	104 	148 	68 	56 	50 	58 
A	ICCS03012	T	NR	HU	: 	: 	: 	: 	: 	15 	96 	82 	: 	73 	80 	142 	: 	: 	: 	: 
A	ICCS03012	T	NR	IS	: 	: 	: 	: 	: 	11 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	IT	560 	603 	662 	674 	666 	672 	645 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	LI	: 	: 	: 	: 	: 	: 	: 	: 	1 	2 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	LT	: 	: 	: 	: 	: 	: 	: 	111 	99 	37 	24 	35 	39 	43 	40 	70 
A	ICCS03012	T	NR	LU	: 	: 	: 	6 	13 	2 	9 	5 	43 	14 	: 	: 	0 	: 	: 	: 
A	ICCS03012	T	NR	LV	: 	: 	: 	: 	: 	123 	110 	121 	135 	154 	162 	178 	183 	202 	311 	348 
A	ICCS03012	T	NR	ME	1 	2 	3 	5 	0 	3 	4 	2 	5 	4 	2 	11 	4 	8 	9 	3 
A	ICCS03012	T	NR	MT	: 	: 	: 	: 	: 	3 	4 	21 	39 	20 	18 	21 	21 	27 	10 	10 
A	ICCS03012	T	NR	NO	15 	15 	11 	13 	28 	17 	15 	18 	21 	36 	36 	21 	36 	29 	30 	24 
A	ICCS03012	T	NR	PL	920 	999 	881 	856 	805 	774 	812 	783 	2342 	2478 	2634 	76 	81 	72 	78 	83 
A	ICCS03012	T	NR	PT	227 	211 	244 	259 	282 	266 	275 	324 	279 	282 	220 	209 	214 	221 	225 	232 
A	ICCS03012	T	NR	RO	72 	86 	93 	91 	111 	130 	138 	164 	197 	206 	95 	176 	241 	299 	323 	301 
A	ICCS03012	T	NR	RS	: 	: 	: 	: 	: 	27 	26 	33 	26 	34 	25 	43 	37 	49 	60 	76 
A	ICCS03012	T	NR	SE	25 	31 	27 	27 	37 	15 	9 	11 	14 	20 	23 	11 	35 	27 	29 	32 
A	ICCS03012	T	NR	SI	76 	93 	94 	77 	71 	81 	86 	73 	4 	6 	73 	52 	50 	34 	51 	6 
A	ICCS03012	T	NR	SK	: 	128 	159 	149 	228 	205 	208 	221 	223 	70 	80 	91 	95 	99 	90 	82 
A	ICCS03012	T	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8877 	9535 	10324 	12222 	14587 	10090 
A	ICCS03012	T	NR	UKC-L	3381 	3711 	4762 	4899 	5228 	5132 	5468 	5315 	5935 	6323 	6421 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	UKM	30 	27 	57 	55 	50 	45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	UKN	: 	83 	111 	85 	97 	101 	88 	83 	67 	73 	80 	: 	: 	: 	: 	: 
A	ICCS03012	T	NR	XK	: 	: 	: 	: 	: 	5 	: 	: 	: 	16 	15 	20 	44 	: 	: 	: 
A	ICCS03012	T	P_HTHAB	AL	0.91 	0.97 	: 	0.57 	: 	: 	1.93 	2.04 	1.11 	1.36 	1.43 	1.54 	1.48 	1.63 	1.58 	1.48 
A	ICCS03012	T	P_HTHAB	AT	2.49 	2.50 	2.97 	3.33 	3.37 	3.51 	3.40 	3.00 	1.30 	1.39 	1.69 	1.84 	1.99 	2.37 	2.67 	2.88 
A	ICCS03012	T	P_HTHAB	BE	6.92 	7.07 	6.60 	6.71 	7.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A	ICCS03012	T	P_HTHAB	BG	2.34 	2.37 	2.24 	2.36 	2.35 	2.58 	2.39 	2.44 	2.18 	2.01 	2.04 	1.97 	1.90 	1.72 	2.47 	2.19 
A	ICCS03012	T	P_HTHAB	CH	0.82 	0.91 	0.91 	0.81 	1.03 	1.01 	0.92 	0.96 	1.10 	0.96 	1.13 	1.53 	1.49 	1.52 	1.34 	: 
A	ICCS03012	T	P_HTHAB	CY	: 	: 	: 	: 	1.62 	1.62 	: 	: 	: 	: 	: 	: 	: 	: 	7.63 	: 
A	ICCS03012	T	P_HTHAB	CZ	: 	: 	: 	10.02 	9.99 	8.76 	8.92 	1.72 	1.89 	1.88 	1.72 	1.99 	1.88 	1.89 	2.08 	2.15 
A	ICCS03012	T	P_HTHAB	DE	: 	: 	: 	: 	: 	3.31 	3.09 	3.02 	2.84 	1.65 	1.72 	1.92 	1.71 	1.80 	1.95 	2.08 
A	ICCS03012	T	P_HTHAB	DK	1.19 	1.25 	1.81 	1.82 	1.42 	1.53 	1.32 	1.15 	1.05 	1.17 	1.26 	1.24 	0.84 	1.11 	: 	: 
A	ICCS03012	T	P_HTHAB	EE	: 	0.30 	: 	1.50 	: 	0.83 	0.99 	1.29 	1.29 	1.22 	1.21 	1.21 	1.73 	1.35 	1.28 	1.46 
A	ICCS03012	T	P_HTHAB	EL	0.84 	0.94 	1.02 	0.53 	1.52 	1.07 	1.59 	1.25 	1.93 	2.54 	1.92 	1.93 	1.88 	2.81 	2.91 	3.04 
