freq	iccs	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS07031	M	NR	FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70 	50 	: 	84 
A	ICCS07031	M	NR	HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	6 	5 	3 
A	ICCS07031	M	NR	HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	90 	223 	75 	102 
A	ICCS07031	M	NR	IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	302 	302 	331 	325 
A	ICCS07031	M	NR	LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	1 	2 	4 
A	ICCS07031	M	NR	LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	15 	13 	15 
A	ICCS07031	M	NR	ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
A	ICCS07031	M	NR	MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
A	ICCS07031	M	NR	PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	151 	134 	129 	162 
A	ICCS07031	M	NR	PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 	26 	25 	33 
A	ICCS07031	M	NR	RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48 	62 	56 	56 
A	ICCS07031	M	NR	RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	20 	20 	13 	9 
A	ICCS07031	M	NR	SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	2 	0 	2 
A	ICCS07031	M	NR	SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 	13 	15 	2 
A	ICCS07031	M	NR	SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5 	8 	10 	10 
A	ICCS07031	M	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	209 	224 	246 	242 
A	ICCS07031	M	NR	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 
A	ICCS07031	M	P_HTHAB	AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.63 	0.57 	4.61 	9.22 
A	ICCS07031	M	P_HTHAB	AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.07 	0.16 	0.27 	0.16 
A	ICCS07031	M	P_HTHAB	BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.16 	0.19 	0.22 	0.23 
A	ICCS07031	M	P_HTHAB	CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.02 	: 
A	ICCS07031	M	P_HTHAB	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 
A	ICCS07031	M	P_HTHAB	CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	68.36 	0.39 	0.62 	0.36 
A	ICCS07031	M	P_HTHAB	DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.05 	0.05 	0.04 	0.06 
A	ICCS07031	M	P_HTHAB	EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.32 	0.48 	0.16 	0.00 
A	ICCS07031	M	P_HTHAB	EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.15 	0.23 	0.12 	0.10 
A	ICCS07031	M	P_HTHAB	ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.64 	4.56 	4.63 	4.57 
A	ICCS07031	M	P_HTHAB	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 
A	ICCS07031	M	P_HTHAB	FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.21 	0.15 	: 	0.25 
A	ICCS07031	M	P_HTHAB	HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.37 	0.32 	0.27 	0.16 
A	ICCS07031	M	P_HTHAB	HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.93 	4.80 	1.62 	2.21 
A	ICCS07031	M	P_HTHAB	IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.04 	1.05 	1.15 	1.13 
A	ICCS07031	M	P_HTHAB	LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.23 	0.08 	0.15 	0.30 
A	ICCS07031	M	P_HTHAB	LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.02 	1.71 	1.50 	1.72 
A	ICCS07031	M	P_HTHAB	ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 
A	ICCS07031	M	P_HTHAB	MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 
A	ICCS07031	M	P_HTHAB	PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.82 	0.75 	0.72 	0.91 
A	ICCS07031	M	P_HTHAB	PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.45 	0.53 	0.50 	0.66 
A	ICCS07031	M	P_HTHAB	RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.51 	0.66 	0.61 	0.60 
A	ICCS07031	M	P_HTHAB	RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.59 	0.60 	0.39 	0.28 
A	ICCS07031	M	P_HTHAB	SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	0.04 	0.00 	0.04 
A	ICCS07031	M	P_HTHAB	SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.09 	1.23 	1.42 	0.19 
A	ICCS07031	M	P_HTHAB	SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.19 	0.30 	0.38 	0.38 
A	ICCS07031	M	P_HTHAB	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.50 	0.53 	0.58 	0.57 
A	ICCS07031	M	P_HTHAB	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.49 	: 	: 	: 
A	ICCS07031	T	NR	AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9 	10 	65 	129 
A	ICCS07031	T	NR	AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	7 	12 	7 
A	ICCS07031	T	NR	BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33 	33 	18 	17 
A	ICCS07031	T	NR	BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5 	6 	7 	9 
A	ICCS07031	T	NR	CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	1 	: 
A	ICCS07031	T	NR	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 
A	ICCS07031	T	NR	CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4081 	21 	37 	21 
A	ICCS07031	T	NR	DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21 	20 	18 	25 
A	ICCS07031	T	NR	EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2 	3 	1 	1 
A	ICCS07031	T	NR	EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8 	12 	6 	5 
A	ICCS07031	T	NR	ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1213 	1173 	1259 	1258 
A	ICCS07031	T	NR	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 
A	ICCS07031	T	NR	FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	75 	59 	56 	96 
A	ICCS07031	T	NR	HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	6 	5 	3 
A	ICCS07031	T	NR	HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	105 	250 	83 	114 
A	ICCS07031	T	NR	IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	306 	309 	337 	334 
A	ICCS07031	T	NR	LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	1 	2 	4 
A	ICCS07031	T	NR	LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10 	16 	13 	15 
A	ICCS07031	T	NR	ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
A	ICCS07031	T	NR	MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 
A	ICCS07031	T	NR	PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	158 	137 	133 	167 
A	ICCS07031	T	NR	PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 	27 	27 	36 
A	ICCS07031	T	NR	RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	55 	68 	62 	62 
A	ICCS07031	T	NR	RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22 	23 	15 	10 
A	ICCS07031	T	NR	SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1 	2 	0 	2 
A	ICCS07031	T	NR	SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31 	20 	19 	2 
A	ICCS07031	T	NR	SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7 	10 	10 	10 
A	ICCS07031	T	NR	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	216 	242 	260 	256 
A	ICCS07031	T	NR	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 
A	ICCS07031	T	P_HTHAB	AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.32 	0.35 	2.33 	4.67 
A	ICCS07031	T	P_HTHAB	AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.03 	0.08 	0.13 	0.08 
A	ICCS07031	T	P_HTHAB	BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.08 	0.09 	0.11 	0.14 
A	ICCS07031	T	P_HTHAB	CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.01 	: 
A	ICCS07031	T	P_HTHAB	CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	: 
A	ICCS07031	T	P_HTHAB	CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38.16 	0.20 	0.35 	0.19 
A	ICCS07031	T	P_HTHAB	DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.03 	0.02 	0.02 	0.03 
A	ICCS07031	T	P_HTHAB	EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.15 	0.23 	0.08 	0.07 
A	ICCS07031	T	P_HTHAB	EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.07 	0.11 	0.06 	0.05 
A	ICCS07031	T	P_HTHAB	ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.56 	2.47 	2.65 	2.62 
A	ICCS07031	T	P_HTHAB	FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 
A	ICCS07031	T	P_HTHAB	FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.11 	0.09 	0.08 	0.14 
A	ICCS07031	T	P_HTHAB	HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.18 	0.15 	0.13 	0.08 
A	ICCS07031	T	P_HTHAB	HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.08 	2.59 	0.86 	1.19 
A	ICCS07031	T	P_HTHAB	IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.51 	0.52 	0.57 	0.57 
A	ICCS07031	T	P_HTHAB	LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.11 	0.04 	0.07 	0.14 
A	ICCS07031	T	P_HTHAB	LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.52 	0.85 	0.69 	0.80 
A	ICCS07031	T	P_HTHAB	ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 
A	ICCS07031	T	P_HTHAB	MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 	0.00 	0.00 	0.00 
A	ICCS07031	T	P_HTHAB	PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.42 	0.37 	0.36 	0.45 
A	ICCS07031	T	P_HTHAB	PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.21 	0.26 	0.26 	0.34 
A	ICCS07031	T	P_HTHAB	RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.28 	0.35 	0.33 	0.33 
A	ICCS07031	T	P_HTHAB	RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.32 	0.33 	0.22 	0.15 
A	ICCS07031	T	P_HTHAB	SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.01 	0.02 	0.00 	0.02 
A	ICCS07031	T	P_HTHAB	SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.48 	0.95 	0.90 	0.09 
A	ICCS07031	T	P_HTHAB	SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.13 	0.18 	0.18 	0.18 
A	ICCS07031	T	P_HTHAB	TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.26 	0.29 	0.31 	0.30 
A	ICCS07031	T	P_HTHAB	XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.02 	: 	: 	: 
